# experimental data d^2sigma/dpT/dy with global syst. uncer.
# energy ylow yup nbin
7000 2 2.5 11
# ptlow ptup value err
2.215149556829387 3.3465645424500985 237.5863682607974 39.752921746897115
3.3465645424500985 4.473158122122688 154.7380761104515 23.656260269387356
4.473158122122688 5.5978420489779115 93.58027125420351 14.26713220313017
5.5978420489779115 6.7215749862783944 49.74738741045688 7.540694167292406
6.7215749862783944 7.8447656216159 25.015242229744917 3.7754482989549416
7.8447656216159 8.96761772663594 13.853610360625305 2.0237201877671893
8.96761772663594 10.090244317910676 8.673268726163906 1.3283442327337236
10.090244317910676 11.212713131541685 4.719987897523811 0.733852977489719
11.212713131541685 12.335067240044989 2.6696654294742226 0.4057900184977882
12.335067240044989 13.457335342989712 1.5420800980907006 0.2508649242721917
13.457335342989712 14.579537301368452 1.156999492898756 0.19251128357379632
# ptlow ptup value err
# experimental data d^2sigma/dpT/dy with global syst. uncer.
# energy ylow yup nbin
7000 2.5 3. 11
# ptlow ptup value err
2.215149556829387 3.3465645424500985 235.45293964784324 33.41375302882149
3.3465645424500985 4.473158122122688 143.18748613052074 20.524649049139263
4.473158122122688 5.5978420489779115 86.51760927275419 12.6859035058099
5.5978420489779115 6.7215749862783944 44.556355680670066 6.566558190392182
6.7215749862783944 7.8447656216159 22.427458550805788 3.3848275043054263
7.8447656216159 8.96761772663594 12.338371727431912 1.8063002421446284
8.96761772663594 10.090244317910676 7.266792716515704 1.0891503338770285
10.090244317910676 11.212713131541685 4.255325876524058 0.6378589279930645
11.212713131541685 12.335067240044989 2.2554070007627054 0.3437044227922499
12.335067240044989 13.457335342989712 1.3579511311544976 0.215668368624958
13.457335342989712 14.579537301368452 0.880325701118619 0.1499605637448105
# ptlow ptup value err
# experimental data d^2sigma/dpT/dy with global syst. uncer.
# energy ylow yup nbin
7000 3. 3.5 11
# ptlow ptup value err
2.215149556829387 3.3465645424500985 204.2273026764242 28.967231997931535
3.3465645424500985 4.473158122122688 121.67949099547731 17.446973401561483
4.473158122122688 5.5978420489779115 71.73016074909467 10.459982061101371
5.5978420489779115 6.7215749862783944 36.120929119766515 5.275751727346851
6.7215749862783944 7.8447656216159 17.683188472750718 2.656440211292291
7.8447656216159 8.96761772663594 9.524357122929898 1.4413200061759777
8.96761772663594 10.090244317910676 5.391491370318103 0.8443774034246304
10.090244317910676 11.212713131541685 3.081442876103628 0.47049233820750297
11.212713131541685 12.335067240044989 1.7951198577499083 0.2658741027022889
12.335067240044989 13.457335342989712 1.035725439016142 0.1691794911799961
13.457335342989712 14.579537301368452 0.7294127237839985 0.12527750106085456
# ptlow ptup value err
# experimental data d^2sigma/dpT/dy with global syst. uncer.
# energy ylow yup nbin
7000 3.5 4. 11
# ptlow ptup value err
2.215149556829387 3.3465645424500985 162.7224187516808 23.23609645821734
3.3465645424500985 4.473158122122688 93.79875656116171 13.447663025807994
4.473158122122688 5.5978420489779115 53.85279760855108 7.8190725863214
5.5978420489779115 6.7215749862783944 25.738865660192907 3.9089445258894826
6.7215749862783944 7.8447656216159 12.723269754784054 1.925661934832735
7.8447656216159 8.96761772663594 6.277417194658342 0.9860887521931107
8.96761772663594 10.090244317910676 3.7271614255677323 0.5554100584568977
10.090244317910676 11.212713131541685 2.0053834590515676 0.31428941277871514
11.212713131541685 12.335067240044989 1.1277035003813527 0.17107995862815084
12.335067240044989 13.457335342989712 0.5984191425426599 0.09400183429365387
13.457335342989712 14.579537301368452 0.3018259546692407 0.06487142329044687
# ptlow ptup value err
# experimental data d^2sigma/dpT/dy with global syst. uncer.
# energy ylow yup nbin
7000 4. 4.5 9
# ptlow ptup value err
2.215149556829387 3.3465645424500985 114.04145676518274 16.69223451501988
3.3465645424500985 4.473158122122688 62.73165247721006 9.369267365574661
4.473158122122688 5.5978420489779115 35.97543446800748 5.434276877811481
5.5978420489779115 6.7215749862783944 16.438267144324882 2.4658666889288354
6.7215749862783944 7.8447656216159 7.332053756994201 1.1202536031565478
7.8447656216159 8.96761772663594 3.6798652520410964 0.5874795351467564
8.96761772663594 10.090244317910676 1.9925076803349513 0.3222434605958645
10.090244317910676 11.212713131541685 1.0026917295257838 0.16366971830865606
11.212713131541685 12.335067240044989 0.5063158573140768 0.09167225791559823
# ptlow ptup value err
