    0.502513E-01    269.259        0.00000        0.00000        0.00000    
    0.150754        594.306        0.00000        0.00000        0.00000    
    0.251256        799.179        0.00000        0.00000        0.00000    
    0.351759        947.224        0.00000        0.00000        0.00000    
    0.452261        1054.83        0.00000        0.00000        0.00000    
    0.552764        1133.52        0.00000        0.00000        0.00000    
    0.653266        1187.28        0.00000        0.00000        0.00000    
    0.753769        1226.80        0.00000        0.00000        0.00000    
    0.854271        1253.05        0.00000        0.00000        0.00000    
    0.954774        1267.86        0.00000        0.00000        0.00000    
     1.05528        1268.00        0.00000        0.00000        0.00000    
     1.15578        1264.96        0.00000        0.00000        0.00000    
     1.25628        1257.66        0.00000        0.00000        0.00000    
     1.35678        1240.06        0.00000        0.00000        0.00000    
     1.45729        1221.93        0.00000        0.00000        0.00000    
     1.55779        1198.97        0.00000        0.00000        0.00000    
     1.65829        1171.38        0.00000        0.00000        0.00000    
     1.75879        1141.48        0.00000        0.00000        0.00000    
     1.85930        1114.05        0.00000        0.00000        0.00000    
     1.95980        1077.89        0.00000        0.00000        0.00000    
     2.06030        1041.56        0.00000        0.00000        0.00000    
     2.16080        1004.12        0.00000        0.00000        0.00000    
     2.26131        967.742        0.00000        0.00000        0.00000    
     2.36181        933.543        0.00000        0.00000        0.00000    
     2.46231        894.434        0.00000        0.00000        0.00000    
     2.56281        858.758        0.00000        0.00000        0.00000    
     2.66332        821.415        0.00000        0.00000        0.00000    
     2.76382        784.819        0.00000        0.00000        0.00000    
     2.86432        745.064        0.00000        0.00000        0.00000    
     2.96482        709.855        0.00000        0.00000        0.00000    
     3.06533        671.436        0.00000        0.00000        0.00000    
     3.16583        638.081        0.00000        0.00000        0.00000    
     3.26633        600.982        0.00000        0.00000        0.00000    
     3.36683        569.235        0.00000        0.00000        0.00000    
     3.46734        537.024        0.00000        0.00000        0.00000    
     3.56784        504.517        0.00000        0.00000        0.00000    
     3.66834        472.835        0.00000        0.00000        0.00000    
     3.76884        445.405        0.00000        0.00000        0.00000    
     3.86935        417.010        0.00000        0.00000        0.00000    
     3.96985        389.073        0.00000        0.00000        0.00000    
     4.07035        363.750        0.00000        0.00000        0.00000    
     4.17085        339.997        0.00000        0.00000        0.00000    
     4.27136        316.738        0.00000        0.00000        0.00000    
     4.37186        294.229        0.00000        0.00000        0.00000    
     4.47236        273.021        0.00000        0.00000        0.00000    
