# experimental data d^2sigma/dpT/dy [ALICE_pPb_1805.04381]
# energy ylow yup nbin
8016.0 1.565 3.065 12
# ptlow ptup value err
0.0 1.0 101.2 7.01070609853
1.0 2.0 210.4 14.0046420875
2.0 3.0 201.5 12.2069652248
3.0 4.0 138.8 7.89366834875
4.0 5.0 84.9 4.8538644398
5.0 6.0 47.4 2.63058928759
6.0 8.0 20.7 1.30384048104
8.0 10.0 7.0 0.519615242271
10.0 12.0 2.7 0.346410161514
12.0 14.0 1.18 0.164924225025
14.0 16.0 0.43 0.111803398875
16.0 20.0 0.19 0.0588897274573
