# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
5020.0 -0.9 0.9 200
# ptlow ptup value err
0.0 0.100502512563 0.0 0.0
0.100502512563 0.201005025126 0.0 0.0
0.201005025126 0.301507537688 0.0 0.0
0.301507537688 0.402010050251 0.0 0.0
0.402010050251 0.502512562814 0.0 0.0
0.502512562814 0.603015075377 0.0 0.0
0.603015075377 0.70351758794 0.0 0.0
0.70351758794 0.804020100503 0.0 0.0
0.804020100503 0.904522613065 0.0 0.0
0.904522613065 1.00502512563 0.0 0.0
1.00502512563 1.10552763819 0.0 0.0
1.10552763819 1.20603015075 0.0 0.0
1.20603015075 1.30653266332 0.0 0.0
1.30653266332 1.40703517588 0.0 0.0
1.40703517588 1.50753768844 0.0 0.0
1.50753768844 1.60804020101 0.0 0.0
1.60804020101 1.70854271357 0.0 0.0
1.70854271357 1.80904522613 0.0 0.0
1.80904522613 1.90954773869 0.0 0.0
1.90954773869 2.01005025126 0.0 0.0
2.01005025126 2.11055276382 0.0 0.0
2.11055276382 2.21105527638 0.0 0.0
2.21105527638 2.31155778894 0.0 0.0
2.31155778894 2.41206030151 0.0 0.0
2.41206030151 2.51256281407 0.0 0.0
2.51256281407 2.61306532663 0.0 0.0
2.61306532663 2.7135678392 0.0 0.0
2.7135678392 2.81407035176 0.0 0.0
2.81407035176 2.91457286432 0.0 0.0
2.91457286432 3.01507537688 0.0 0.0
3.01507537688 3.11557788945 0.0 0.0
3.11557788945 3.21608040201 0.0 0.0
3.21608040201 3.31658291457 0.0 0.0
3.31658291457 3.41708542714 0.0 0.0
3.41708542714 3.5175879397 0.0 0.0
3.5175879397 3.61809045226 0.0 0.0
3.61809045226 3.71859296482 0.0 0.0
3.71859296482 3.81909547739 0.0 0.0
3.81909547739 3.91959798995 0.0 0.0
3.91959798995 4.02010050251 0.0 0.0
4.02010050251 4.12060301508 0.0 0.0
4.12060301508 4.22110552764 0.0 0.0
4.22110552764 4.3216080402 0.0 0.0
4.3216080402 4.42211055276 0.0 0.0
4.42211055276 4.52261306533 0.0 0.0
4.52261306533 4.62311557789 0.0 0.0
4.62311557789 4.72361809045 0.0 0.0
4.72361809045 4.82412060302 0.0 0.0
4.82412060302 4.92462311558 0.0 0.0
4.92462311558 5.02512562814 0.0 0.0
5.02512562814 5.1256281407 0.0 0.0
5.1256281407 5.22613065327 0.0 0.0
5.22613065327 5.32663316583 0.0 0.0
5.32663316583 5.42713567839 0.0 0.0
5.42713567839 5.52763819095 0.0 0.0
5.52763819095 5.62814070352 0.0 0.0
5.62814070352 5.72864321608 0.0 0.0
5.72864321608 5.82914572864 0.0 0.0
5.82914572864 5.92964824121 0.0 0.0
5.92964824121 6.03015075377 0.0 0.0
6.03015075377 6.13065326633 0.0 0.0
6.13065326633 6.23115577889 0.0 0.0
6.23115577889 6.33165829146 0.0 0.0
6.33165829146 6.43216080402 0.0 0.0
6.43216080402 6.53266331658 0.0 0.0
6.53266331658 6.63316582915 0.0 0.0
6.63316582915 6.73366834171 0.0 0.0
6.73366834171 6.83417085427 0.0 0.0
