# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000. 2. 2.5 15
# ptlow ptup value err
0. 1. 0.3211009174311927 0.09208651330222355
1. 2. 0.6467889908256881 0.15949851973131846
2. 3. 0.8073394495412846 0.16785481159203658
3. 4. 1.1422018348623852 0.22811590383773134
4. 5. 0.7660550458715596 0.16048491453702662
5. 6. 0.761467889908257 0.15081910296122567
6. 7. 1.0183486238532111 0.18610516307431924
7. 8. 0.9449541284403671 0.17194187902744323
8. 9. 0.6284403669724771 0.12127801895781914
9. 10. 0.5183486238532111 0.10081312374236656
10. 11. 0.3853211009174312 0.08470727207623573
11. 12. 0.39908256880733944 0.07851946224139307
12. 13. 0.20642201834862386 0.05024977591790515
13. 14. 0.11009174311926606 0.03370857444197034
14. 15. 0.03211009174311927 0.018913328557879177
# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000. 2.5 3. 15
# ptlow ptup value err
0. 1. 0.2889908256880734 0.05523667237978117
1. 2. 0.25688073394495414 0.05149069798312764
2. 3. 1.022935779816514 0.1365401473957543
3. 4. 0.8073394495412846 0.11009174311926606
4. 5. 0.8027522935779817 0.11009174311926606
5. 6. 0.9770642201834864 0.12545682872639766
6. 7. 0.8761467889908258 0.11189276071238963
7. 8. 0.481651376146789 0.0700198968920814
8. 9. 0.4908256880733945 0.0700198968920814
9. 10. 0.31651376146788995 0.051285962786692424
10. 11. 0.2522935779816514 0.045641625555349535
11. 12. 0.20183486238532114 0.034632268051700686
12. 13. 0.14678899082568808 0.029372129529508482
13. 14. 0.03211009174311927 0.013761467889908258
14. 15. 0.06880733944954129 0.019461654528070114
# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000. 3. 3.5 15
# ptlow ptup value err
0. 1. 0.14220183486238533 0.029372129529508482
1. 2. 0.5321100917431193 0.06941626582762182
2. 3. 0.6972477064220184 0.08063484326260066
3. 4. 0.6192660550458716 0.07523495168282901
4. 5. 0.31651376146788995 0.045641625555349535
5. 6. 0.555045871559633 0.06741714888394068
6. 7. 0.3853211009174312 0.05128596278669243
7. 8. 0.4220183486238532 0.055426816392635664
8. 9. 0.3119266055045872 0.043758678964080075
9. 10. 0.2614678899082569 0.04025213021739506
10. 11. 0.19724770642201836 0.03370857444197034
11. 12. 0.14678899082568808 0.029372129529508482
12. 13. 0.16055045871559634 0.03370857444197034
13. 14. 0.0963302752293578 0.023389997768774245
14. 15. 0.04128440366972477 0.013761467889908258
# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000. 3.5 4. 12
# ptlow ptup value err
0. 1. 0.22935779816513763 0.04811049762248402
1. 2. 0.5825688073394495 0.0889482542645198
2. 3. 0.30733944954128445 0.05310016927885425
3. 4. 0.3119266055045872 0.051285962786692424
4. 5. 0.2798165137614679 0.045641625555349535
5. 6. 0.3577981651376147 0.055426816392635664
6. 7. 0.3256880733944954 0.04876213675566353
7. 8. 0.23853211009174313 0.043758678964080075
8. 9. 0.11009174311926606 0.02790258041421202
9. 10. 0.11467889908256881 0.02790258041421202
10. 11. 0.11926605504587157 0.028277128453986132
11. 12. 0.08256880733944955 0.023389997768774245
# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000. 4. 4.5 9
# ptlow ptup value err
1. 2. 0.4678899082568807 0.11066365212674147
2. 3. 0.45412844036697253 0.0981694245827188
3. 4. 0.34403669724770647 0.07811645121984588
4. 5. 0.3486238532110092 0.07634549072061118
5. 6. 0.3486238532110092 0.07061836843275529
6. 7. 0.14220183486238533 0.04253953438300782
7. 8. 0.06422018348623854 0.028277128453986132
8. 9. 0.027522935779816515 0.01834862385321101
9. 10. 0.14678899082568808 0.04253953438300782
