# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000. 0. 2.4 9
# ptlow ptup value err
0. 2.5 0.775993883792049 0.04204892966360856
2.5 5. 1.0970948012232415 0.04969418960244649
5. 7.5 0.8677370030581041 0.03822629969418961
7.5 10. 0.6001529051987768 0.030581039755351685
10. 13. 0.3590086646279307 0.015609072375127422
13. 16. 0.1965468909276249 0.009875127420998981
16. 18. 0.10846712538226301 0.008123088685015292
18. 22. 0.054711391437308875 0.0038226299694189606
22. 38. 0.011049789755351683 0.0008362003058103977
