     6.75000        105.764        0.00000        129.848        10.7978    
     7.12500        83.7897        0.00000        96.6273        8.57384    
     7.37500        71.8207        0.00000        84.9916        7.48477    
     7.75000        57.6513        0.00000        63.4064        5.23852    
     8.25000        43.1362        0.00000        45.0253        3.41874    
     8.75000        32.7367        0.00000        36.7622        2.62874    
     9.50000        22.0406        0.00000        25.2951        1.58193    
     10.5000        13.3493        0.00000        14.1653       0.983297    
     11.5000        8.32511        0.00000        8.63406       0.619372    
     13.5000        3.73754        0.00000        3.91231       0.260156    
     22.5000       0.390132        0.00000       0.370995       0.237289E-01
