# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
200 0 1 2
# ptlow ptup value err
0.903 0.913 48995.67583959692 23530.81800191168
1.5650000000000002 1.575 29985.427453827047 11146.999053467303
