# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000 0 0.5 10
# ptlow ptup value err
1. 2. 117000. 65320.50998729265
2. 3. 37700. 15786.104023792572
3. 4. 20100. 6898.181807549001
4. 5. 11510. 2837.866826068482
5. 6. 4720. 1117.2247043455493
6. 7. 2760. 643.6082348758443
7. 8. 1500. 367.77200817898034
8. 12. 575. 129.48365002964658
12. 16. 85. 32.937070680314
16. 24. 20. 8.092589202474077
