# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
200 0 1 10
# ptlow ptup value err
0.385 0.395 44127.56439455909 17055.56828626223
0.945 0.955 107166.10284703462 31743.280490401983
1.5550000000000002 1.565 44011.315413279786 14296.958396612137
2.4250000000000003 2.435 17196.659097290536 5430.266777834125
2.7150000000000003 2.725 8963.501681353975 4135.843896597891
3.4250000000000003 3.435 5058.009913868604 1619.7976323685289
4.4350000000000005 4.445 850.8689542982595 621.8317702068264
5.4350000000000005 5.445 382.82191439583784 179.44777237304896
6.785 6.795 57.59481811826167 20.051529270802213
8.815 8.825000000000001 5.652604829751043 2.7708847204661975
