# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000 0 0.5 9
# ptlow ptup value err
1. 2. 180000. 102682.47172716481
2. 3. 115000. 35017.147585147475
3. 4. 59700. 13476.498441731814
4. 5. 29100. 6251.987064126092
5. 6. 12500. 2586.7752608218593
6. 7. 6370. 1306.180195264038
7. 8. 3070. 716.4813343695703
8. 12. 1230. 250.7056092312256
12. 16. 215. 63.250499009889246
