# experimental data d^2sigma/dpT/dy
# energy ylow yup nbin
7000 0 0.5 10
# ptlow ptup value err
1. 2. 100000. 59340.12133455744
2. 3. 51800. 14571.786746998461
3. 4. 28000. 5769.783358151327
4. 5. 11010. 2107.082016082905
5. 6. 5700. 1114.5852367584994
6. 7. 3260. 640.9514880238597
7. 8. 1740. 371.22609013914956
8. 12. 677. 128.5202436388914
12. 16. 160. 35.33213834457236
16. 24. 27. 8.117451878514586
